2985	Ochromonas	2696291	Ochrophyta
2988	Mallomonas	2696291	Ochrophyta
2991	Synura	2696291	Ochrophyta
2992840	Internoretia	2696291	Ochrophyta
2993736	Chromopallida	2696291	Ochrophyta
2993737	Wyeophycus	2696291	Ochrophyta
2993738	Pituiglomerulus	2696291	Ochrophyta
2995	Hydrurus	2696291	Ochrophyta
2997	Chromulina	2696291	Ochrophyta
2999	Hibberdia	2696291	Ochrophyta
3003486	Trebonskia	2696291	Ochrophyta
3011	Fucus	2696291	Ochrophyta
3015	Sargassum	2696291	Ochrophyta
3015240	Dermatochrysis	2696291	Ochrophyta
3015268	Spiniferomonas	2696291	Ochrophyta
3017	Acinetospora	2696291	Ochrophyta
3021	Akkesiphycus	2696291	Ochrophyta
3022891	Pseudapoikia	2696291	Ochrophyta
3022898	Vivaspumella	2696291	Ochrophyta
3022901	Atacamaspumella	2696291	Ochrophyta
3022903	Chlorospumella	2696291	Ochrophyta
3025	Chordaria	2696291	Ochrophyta
3063964	Lindauera	2696291	Ochrophyta
3078584	Fissipedicella	2696291	Ochrophyta
3078833	Chrysotilos	2696291	Ochrophyta
3082066	Manzaea	2696291	Ochrophyta
308882	Bumilleria	2696291	Ochrophyta
309357	Saccharina	2696291	Ochrophyta
309361	Pleurophycus	2696291	Ochrophyta
309722	Eudesme	2696291	Ochrophyta
309736	Cladosiphon	2696291	Ochrophyta
309739	Heterosaundersella	2696291	Ochrophyta
309741	Sauvageaugloia	2696291	Ochrophyta
3132812	Polycerea	2696291	Ochrophyta
31332	Analipus	2696291	Ochrophyta
31335	Ralfsia	2696291	Ochrophyta
31339	Desmarestia	2696291	Ochrophyta
3135190	Chlorosiphon	2696291	Ochrophyta
3142989	Leucomyxa	2696291	Ochrophyta
3239279	Ramipedicella	2696291	Ochrophyta
328986	Soranthera	2696291	Ochrophyta
329476	Petrospongium	2696291	Ochrophyta
